tag_id,species,date,level,field_name,prop_use,confidence
192D2D4B,EAME,2023-06-15,95,blue_silo,0.2679100385740919,0.7156853754841357
192D2D4B,EAME,2023-06-15,50,blue_silo,0.3640143206087198,0.7156853754841357
192D2D4B,EAME,2023-06-15,95,bobolink,0.32599537824590513,0.634077017596094
192D2D4B,EAME,2023-06-15,50,bobolink,0.3924287300911644,0.634077017596094
192D2D4B,EAME,2023-06-15,95,horse,0.014333494762454942,0
192D2D4B,EAME,2023-06-15,95,swale,0.03665476678675314,0
192D2D4B,EAME,2023-06-15,95,underhill,0.016751136338311167,0.0505761520357282
192D2D4B,EAME,2023-06-15,95,retired,0.0830528502911052,0.7049056530990924
192D2D4B,EAME,2023-06-15,50,retired,0.11114575359903985,0.7049056530990924
192D2D4B,EAME,2023-06-15,95,front_hay,0.07397704916949163,0.364013238783431
192D2D4B,EAME,2023-06-15,50,front_hay,0.051123611104081944,0.364013238783431
192D2D4B,EAME,2023-06-15,95,clydesdale,0.005463019558416383,0
192D2D4B,EAME,2023-06-15,95,pond,0.0625488103026214,0
192D2D4B,EAME,2023-06-15,95,off_field,0.1066751681735998,NA
192D2D4B,EAME,2023-06-15,50,off_field,0.07967917225424444,NA
192D2D4B,EAME,2023-05-26,95,blue_silo,0.0831765551992969,0.3786022819999859
192D2D4B,EAME,2023-05-26,50,blue_silo,0.05979579193872801,0.3786022819999859
192D2D4B,EAME,2023-05-26,95,bobolink,0.4068934304878113,0.8451851051647511
192D2D4B,EAME,2023-05-26,50,bobolink,0.6530087154853446,0.8451851051647511
192D2D4B,EAME,2023-05-26,95,swale,0.036384170459025623,0.2908744766506494
192D2D4B,EAME,2023-05-26,50,swale,0.020095765648979965,0.2908744766506494
192D2D4B,EAME,2023-05-26,95,underhill,0.005085151017507869,0
192D2D4B,EAME,2023-05-26,95,retired,0.007492244056957209,0
192D2D4B,EAME,2023-05-26,95,front_hay,0.11201148314153862,0.18332297007452486
192D2D4B,EAME,2023-05-26,50,front_hay,0.03899113680425044,0.18332297007452486
192D2D4B,EAME,2023-05-26,95,entrance,0.014397928489349416,0
192D2D4B,EAME,2023-05-26,95,clydesdale,0.041889373543032994,0
192D2D4B,EAME,2023-05-26,95,pond,0.08764136612122331,0.03737670289405732
192D2D4B,EAME,2023-05-26,50,pond,0.006220088899816055,0.03737670289405732
192D2D4B,EAME,2023-05-26,95,off_field,0.2001053316551943,NA
192D2D4B,EAME,2023-05-26,50,off_field,0.221888501222881,NA
192D2D4B,EAME,2023-06-02,95,alfalfa,0.0115299971872823,0
192D2D4B,EAME,2023-06-02,95,blue_silo,0.13315868336317183,0.795809813823134
192D2D4B,EAME,2023-06-02,50,blue_silo,0.20128776233201606,0.795809813823134
192D2D4B,EAME,2023-06-02,95,bobolink,0.19216665778456302,0.7844254993647034
192D2D4B,EAME,2023-06-02,50,bobolink,0.2863309728279142,0.7844254993647034
192D2D4B,EAME,2023-06-02,95,swale,0.07171944285404559,0.05614414259028391
192D2D4B,EAME,2023-06-02,50,swale,0.007648564793670033,0.05614414259028391
192D2D4B,EAME,2023-06-02,95,underhill,0.13247794639546356,0.6585096775884541
